0.973621 0.022141 0.019237 0.014560 0.998323 0.003734
0.972931 0.019996 0.021271 0.013471 0.997455 0.005224
0.957931 0.028469 0.030798 0.017247 0.995232 0.007296
0.930517 0.036693 0.051596 0.025962 0.992723 0.014138
