0.742500 0.036479 0.167123 0.017151 0.837036 0.037020
0.734700 0.037933 0.172754 0.017037 0.826448 0.036519
0.727300 0.043769 0.176679 0.017876 0.819060 0.039031
0.730600 0.041251 0.177094 0.018956 0.819292 0.040005
