0.971786 0.016030 0.025346 0.009956 0.993282 0.006489
0.973214 0.014224 0.024579 0.009488 0.994269 0.006814
0.966071 0.016442 0.029117 0.011919 0.991933 0.008321
0.954048 0.023811 0.038045 0.015526 0.988719 0.009707
