0.747570 0.026176 0.165768 0.012656 0.827850 0.026527
0.753271 0.024317 0.164862 0.012146 0.828783 0.024897
0.748084 0.025892 0.168172 0.011086 0.822524 0.023302
0.737523 0.025757 0.177405 0.013556 0.806956 0.024261
