0.795535 0.961538 1.000000 0.756887 0.751579 1.000000 0.888889 0.726482 0.642662 0.822295 0.666667 0.660279 0.990749 0.896296 0.898630 0.712787 1.000000 0.900433 0.785185 0.795767 0.872378 0.942308 0.825926 1.000000 0.914837 0.958333 0.986842 0.993137 0.807485 0.645494
0.783333 0.956522 1.000000 0.701299 0.666667 1.000000 0.697674 0.685393 0.615079 0.750000 0.650794 0.614458 0.978495 0.916667 0.847826 0.658683 1.000000 0.808824 0.757576 0.699187 0.791667 0.923077 0.638298 1.000000 0.870056 0.900000 0.986577 0.938679 0.719101 0.611940
0.656250 0.909091 1.000000 0.800000 0.795918 1.000000 1.000000 0.704348 0.648536 0.904762 0.617021 0.656250 1.000000 0.818182 0.797297 0.589147 1.000000 0.727273 0.857143 0.701754 1.000000 0.866667 0.812500 1.000000 0.882353 1.000000 0.973333 0.989011 0.728682 0.681818
0.913043 1.000000 1.000000 0.636364 0.500000 1.000000 0.480000 0.618321 0.584906 0.584615 0.878788 0.500000 0.957447 1.000000 0.907692 0.950000 1.000000 0.969697 0.666667 0.666667 0.615385 1.000000 0.481481 1.000000 0.852273 0.833333 1.000000 0.882353 0.701493 0.351562
0.763636 0.952381 1.000000 0.708861 0.614173 1.000000 0.648649 0.658537 0.615079 0.710280 0.725000 0.567568 0.978261 0.900000 0.848921 0.727273 1.000000 0.831169 0.750000 0.683761 0.761905 0.928571 0.604651 1.000000 0.867052 0.909091 0.986486 0.932642 0.714829 0.463918
